unix_time,frame_ts_us,id,cx,cy,vx,vy,bx,by,pbx,pby,w,h,processing_time
1763666250.180441,33305000,1,564.6434936523438,123.94465637207031,-22.586742,28.392464,28,6,28,6,31,44,0.0
1763666250.180441,33305000,5,350.0627746582031,269.7799072265625,4.971035,-59.073845,17,13,17,13,35,59,0.0
1763666250.180441,33305000,3,261.1195068359375,442.1564636230469,-67.27825,-7.413135,13,22,12,22,58,49,0.0
1763666250.180441,33305000,4,601.2546997070312,345.52081298828125,-63.340446,11.075797,30,17,29,17,45,44,0.0
1763666250.180441,33305000,2,278.69415283203125,141.63095092773438,-52.038296,-22.11647,13,7,13,6,43,43,0.0
1763666250.2140775,33340000,1,563.5081176757812,125.09729766845703,-31.600576,32.081116,28,6,27,6,32,42,0.0
1763666250.2140775,33340000,5,350.00152587890625,267.82586669921875,-1.7047187,-54.38622,17,13,17,12,35,58,0.0
1763666250.2140775,33340000,3,259.2680969238281,441.9678649902344,-51.52973,-5.2492085,12,22,12,22,57,50,0.0
1763666250.2140775,33340000,4,599.7063598632812,345.9288635253906,-43.094475,11.357147,29,17,29,17,43,45,0.0
1763666250.2140775,33340000,2,276.9166564941406,140.74818420410156,-49.47252,-24.569778,13,7,13,6,43,44,0.0
1763666250.2480867,33375000,1,561.9718017578125,125.79230499267578,-47.734856,21.594566,28,6,27,6,36,42,0.0
1763666250.2480867,33375000,5,349.683349609375,265.452880859375,-9.886052,-73.73102,17,13,17,12,36,59,0.0
1763666250.2480867,33375000,3,257.020751953125,441.7064514160156,-69.82723,-8.122378,12,22,12,22,57,49,0.0
1763666250.2480867,33375000,4,597.8377685546875,346.7773132324219,-58.058983,26.362173,29,17,29,17,42,46,0.0
1763666250.2480867,33375000,2,274.6678466796875,139.60353088378906,-69.87275,-35.565514,13,6,13,6,46,44,0.0
1763666250.2798038,33405000,1,560.9578247070312,126.43741607666016,-31.514843,20.05033,28,6,27,6,36,41,0.0
1763666250.2798038,33405000,5,349.45050048828125,263.59259033203125,-7.2370505,-57.81863,17,13,17,12,35,58,0.0
1763666250.2798038,33405000,3,255.17828369140625,441.6145324707031,-57.264706,-2.8568804,12,22,12,22,57,48,0.0
1763666250.2798038,33405000,4,596.5072631835938,347.4292907714844,-41.35268,20.263742,29,17,29,17,41,46,0.0
1763666250.2798038,33405000,2,273.35626220703125,139.29312133789062,-40.76461,-9.647662,13,6,13,6,44,43,0.0
1763666250.3146253,33440000,1,558.9279174804688,127.4298324584961,-57.072315,27.902508,27,6,27,6,38,40,0.0
1763666250.3146253,33440000,5,349.1492614746094,261.0382385253906,-8.469554,-71.81746,17,13,17,12,36,57,0.0
1763666250.3146253,33440000,3,252.357177734375,441.22601318359375,-79.317444,-10.923502,12,22,12,21,58,50,0.0
1763666250.3146253,33440000,4,594.7953491210938,348.2838134765625,-48.131706,24.025526,29,17,29,17,41,48,0.0
1763666250.3146253,33440000,2,270.8706970214844,137.92294311523438,-69.88347,-38.523556,13,6,13,6,42,44,0.0
1763666250.3472342,33470000,1,557.5078735351562,128.31044006347656,-46.90172,29.085022,27,6,27,6,40,39,0.0
1763666250.3472342,33470000,5,348.8396301269531,259.1432800292969,-10.226615,-62.587364,17,12,17,12,36,58,0.0
1763666250.3472342,33470000,3,249.78463745117188,441.3135070800781,-84.966774,2.8897796,12,22,11,22,58,50,0.0
1763666250.3472342,33470000,4,593.4028930664062,349.12628173828125,-45.990536,27.825342,29,17,29,17,40,48,0.0
1763666250.3472342,33470000,2,269.2212219238281,136.864013671875,-54.47945,-34.974697,13,6,13,6,40,45,0.0
1763666250.3794918,33505000,1,555.6727294921875,128.1516876220703,-53.91182,-4.6637387,27,6,27,6,39,39,0.0
1763666250.3794918,33505000,5,348.51959228515625,257.06060791015625,-9.40189,-61.183556,17,12,17,12,35,58,0.0
1763666250.3794918,33505000,3,247.64317321777344,441.2314147949219,-62.910717,-2.4116604,12,22,11,22,59,50,0.0
1763666250.3794918,33505000,4,591.5650634765625,350.4569396972656,-53.99071,39.091312,29,17,29,17,43,48,0.0
1763666250.3794918,33505000,2,267.6297912597656,135.43443298339844,-46.752144,-41.99741,13,6,13,6,39,46,0.0
1763666250.415155,33540000,1,553.969970703125,128.16738891601562,-47.25346,0.43572846,27,6,27,6,37,38,0.0
1763666250.415155,33540000,5,347.7960510253906,254.8121795654297,-20.079079,-62.3964,17,12,17,12,36,57,0.0
1763666250.415155,33540000,3,245.42495727539062,441.2220458984375,-61.557972,-0.25999737,12,22,11,22,58,50,0.0
1763666250.415155,33540000,4,589.803955078125,351.5136413574219,-48.872726,29.324652,29,17,29,17,43,49,0.0
1763666250.415155,33540000,2,266.20440673828125,134.12155151367188,-39.556015,-36.43393,13,6,13,6,38,46,0.0
1763666250.4470932,33575000,1,552.1800537109375,128.4725799560547,-56.186382,9.580098,27,6,27,6,37,37,0.0
1763666250.4470932,33575000,5,347.25909423828125,252.67466735839844,-16.855341,-67.09757,17,12,17,12,36,57,0.0
1763666250.4470932,33575000,3,243.3516082763672,441.27642822265625,-65.08346,1.7070881,12,22,11,22,58,49,0.0
1763666250.4470932,33575000,4,588.2066040039062,352.4578552246094,-50.141644,29.639341,29,17,29,17,41,49,0.0
1763666250.4470932,33575000,2,264.8399658203125,132.71591186523438,-42.83048,-44.123726,13,6,12,6,37,46,0.0
1763666250.4796784,33605000,1,550.470458984375,129.18817138671875,-53.724133,22.48751,27,6,27,6,38,38,0.0
1763666250.4796784,33605000,5,346.9206237792969,250.73146057128906,-10.636457,-61.065407,17,12,17,12,36,57,0.0
1763666250.4796784,33605000,3,241.15802001953125,441.2110595703125,-68.93366,-2.0542145,12,22,11,22,58,49,0.0
1763666250.4796784,33605000,4,586.59716796875,354.0620422363281,-50.576637,50.41169,29,17,28,18,41,50,0.0
1763666250.4796784,33605000,2,263.45623779296875,131.314208984375,-43.48375,-44.04861,13,6,12,6,36,46,0.0
1763666250.5152266,33640000,1,548.8268432617188,129.74093627929688,-45.376793,15.260683,27,6,27,6,39,38,0.0
1763666250.5152266,33640000,5,346.6319274902344,248.57186889648438,-7.970301,-59.62181,17,12,17,11,36,55,0.0
1763666250.5152266,33640000,3,238.7898712158203,441.3463439941406,-65.37964,3.73492,11,22,11,22,57,50,0.0
1763666250.5152266,33640000,4,585.1793823242188,355.21624755859375,-39.142097,31.865196,29,17,28,17,39,49,0.0
1763666250.5152266,33640000,2,262.2575378417969,129.65292358398438,-33.0936,-45.864616,13,6,12,6,35,47,0.0
1763666250.547293,33675000,1,546.889892578125,130.14456176757812,-60.178963,12.540208,27,6,26,6,39,37,0.0
1763666250.547293,33675000,5,346.3421936035156,246.6101531982422,-9.0017185,-60.948383,17,12,17,11,35,55,0.0
1763666250.547293,33675000,3,236.15606689453125,441.57110595703125,-81.82945,6.983111,11,22,11,22,57,50,0.0
1763666250.547293,33675000,4,583.9622802734375,356.82061767578125,-37.814045,49.846043,29,17,28,18,39,51,0.0
1763666250.547293,33675000,2,261.2215270996094,127.66045379638672,-32.187733,-61.90388,13,6,12,5,35,47,0.0
1763666250.5788417,33705000,1,544.9662475585938,130.1794891357422,-60.91805,1.106081,27,6,26,6,40,38,0.0
1763666250.5788417,33705000,5,346.23052978515625,244.95278930664062,-3.5361733,-52.48545,17,12,17,11,34,56,0.0
1763666250.5788417,33705000,3,233.54791259765625,441.4280090332031,-82.59511,-4.5315976,11,22,11,22,57,50,0.0
1763666250.5788417,33705000,4,582.8076171875,358.0195007324219,-36.565907,37.966267,29,17,28,18,38,52,0.0
1763666250.5788417,33705000,2,260.3189392089844,125.94000244140625,-28.583181,-54.483307,13,6,12,5,34,46,0.0
1763666250.6159284,33740000,1,543.2531127929688,130.3195037841797,-46.587402,3.8075924,27,6,26,6,37,38,0.0
1763666250.6159284,33740000,5,345.83056640625,242.7352294921875,-10.876701,-60.30486,17,12,17,11,35,55,0.0
1763666250.6159284,33740000,3,231.27914428710938,441.427734375,-61.697437,-0.007469122,11,22,11,22,55,50,0.0
1763666250.6159284,33740000,4,581.6073608398438,359.14691162109375,-32.64006,30.659084,29,17,28,18,38,51,0.0
1763666250.6159284,33740000,2,260.0951232910156,124.72216033935547,-6.0865045,-33.118294,13,6,12,5,33,47,0.0
1763666250.6457045,33775000,1,541.6861572265625,130.49185180664062,-50.226116,5.524325,27,6,26,6,38,38,0.0
1763666250.6457045,33775000,5,345.5147399902344,240.9657440185547,-10.123282,-56.71787,17,12,17,11,35,54,0.0
1763666250.6457045,33775000,3,229.1222381591797,441.22760009765625,-69.13599,-6.414966,11,22,10,22,55,51,0.0
1763666250.6457045,33775000,4,580.2427368164062,361.1056213378906,-43.74072,62.78313,29,18,28,18,37,55,0.0
1763666250.6457045,33775000,2,259.9488830566406,123.11888885498047,-4.687484,-51.39016,12,6,12,5,32,47,0.0
1763666250.6786213,33805000,1,539.7605590820312,130.86056518554688,-60.125095,11.512749,26,6,26,6,39,38,0.0
1763666250.6786213,33805000,5,345.2386474609375,239.13555908203125,-8.620745,-57.145905,17,11,17,11,34,53,0.0
1763666250.6786213,33805000,3,227.3798065185547,441.3307800292969,-54.405884,3.2217019,11,22,10,22,55,51,0.0
1763666250.6786213,33805000,4,579.3612060546875,362.4456787109375,-27.525017,41.842106,28,18,28,18,37,55,0.0
1763666250.6786213,33805000,2,260.0225524902344,121.92170715332031,2.3002627,-37.38094,13,6,13,5,32,44,0.0
1763666250.7145078,33840000,1,537.375,130.83377075195312,-66.238304,-0.74398404,26,6,26,6,40,38,0.0
1763666250.7145078,33840000,5,344.6322021484375,236.64324951171875,-16.838783,-69.20238,17,11,17,11,35,52,0.0
1763666250.7145078,33840000,3,224.3392791748047,441.3951721191406,-84.42439,1.7879343,11,22,10,22,58,51,0.0
1763666250.7145078,33840000,4,578.234619140625,364.49090576171875,-31.281225,56.788525,28,18,28,18,37,55,0.0
1763666250.7145078,33840000,2,260.49822998046875,120.0627212524414,13.207835,-51.617283,13,6,13,5,32,44,0.0
1763666250.7484736,33875000,1,535.7353515625,131.33767700195312,-51.03245,15.683588,26,6,26,6,40,36,0.0
1763666250.7484736,33875000,5,343.9977111816406,234.4214630126953,-19.74791,-69.150925,17,11,17,11,36,52,0.0
1763666250.7484736,33875000,3,221.952880859375,441.52069091796875,-74.27431,3.9066496,11,22,10,22,58,50,0.0
1763666250.7484736,33875000,4,576.987060546875,366.3889465332031,-38.829037,59.074657,28,18,28,18,37,56,0.0
1763666250.7484736,33875000,2,260.8919677734375,118.1392593383789,12.254703,-59.865868,13,5,13,5,32,44,0.0
1763666250.7792957,33905000,1,533.8687744140625,131.74671936035156,-58.1679,12.746933,26,6,26,6,41,36,0.0
1763666250.7792957,33905000,5,343.5763244628906,232.8022918701172,-13.131619,-50.45802,17,11,17,11,37,54,0.0
1763666250.7792957,33905000,3,219.84417724609375,441.42236328125,-65.71326,-3.0641713,10,22,10,22,57,48,0.0
1763666250.7792957,33905000,4,575.7932739257812,368.1807861328125,-37.201817,55.838863,28,18,28,18,37,54,0.0
1763666250.7792957,33905000,2,261.3305358886719,115.69212341308594,13.667041,-76.25977,13,5,13,5,32,44,0.0
1763666250.8143816,33940000,1,532.3107299804688,131.87118530273438,-43.272976,3.4569051,26,6,26,6,41,35,0.0
1763666250.8143816,33940000,5,342.8194274902344,230.78500366210938,-21.021984,-56.02797,17,11,16,11,37,49,0.0
1763666250.8143816,33940000,3,217.96824645996094,441.5338439941406,-52.10192,3.0962546,10,22,10,22,58,48,0.0
1763666250.8143816,33940000,4,574.3558349609375,370.0380859375,-39.923294,51.58447,28,18,28,18,39,53,0.0
1763666250.8143816,33940000,2,261.50604248046875,113.88526916503906,4.874503,-50.1834,13,5,13,5,32,44,0.0
1763666250.847669,33975000,1,530.074951171875,131.7906951904297,-69.40771,-2.4987419,26,6,25,6,41,32,0.0
1763666250.847669,33975000,5,341.95989990234375,228.8668670654297,-26.683247,-59.54679,17,11,16,10,38,50,0.0
1763666250.847669,33975000,3,215.9469451904297,441.6438903808594,-62.749443,3.416289,10,22,10,22,58,47,0.0
1763666250.847669,33975000,4,573.048828125,371.884033203125,-40.57483,57.30574,28,18,28,19,41,51,0.0
1763666250.847669,33975000,2,261.7367248535156,112.44252014160156,7.1613226,-44.788822,13,5,13,5,31,45,0.0
1763666250.8798554,34005000,1,528.5167236328125,131.27577209472656,-49.38179,-16.318428,26,6,26,6,41,33,0.0
1763666250.8798554,34005000,5,341.3808288574219,227.27960205078125,-18.351341,-50.302017,17,11,16,10,38,50,0.0
1763666250.8798554,34005000,3,213.39773559570312,441.87579345703125,-80.787,7.349241,10,22,10,22,57,46,0.0
1763666250.8798554,34005000,4,571.6869506835938,373.6529541015625,-43.15926,56.058876,28,18,28,19,41,47,0.0
1763666250.8798554,34005000,2,262.017822265625,111.08917236328125,8.908258,-42.888947,13,5,13,5,31,44,0.0
1763666250.9161212,34040000,1,527.0178833007812,130.6496124267578,-41.28311,-17.246546,26,6,26,6,40,34,0.0
1763666250.9161212,34040000,5,339.8656005859375,225.24525451660156,-41.73449,-56.032784,16,11,16,10,39,49,0.0
1763666250.9161212,34040000,3,211.078369140625,442.12225341796875,-63.883163,6.788337,10,22,10,22,58,45,0.0
1763666250.9161212,34040000,4,570.324462890625,375.15338134765625,-37.5275,41.32682,28,18,28,19,40,46,0.0
1763666250.9161212,34040000,2,262.6416015625,109.06892395019531,17.180983,-55.644444,13,5,13,5,32,44,0.0
1763666250.9461339,34075000,1,525.2564697265625,129.8249053955078,-55.727905,-26.092222,26,6,25,6,39,35,0.0
1763666250.9461339,34075000,5,338.85845947265625,223.54385375976562,-31.864103,-53.82921,16,11,16,10,39,48,0.0
1763666250.9461339,34075000,3,208.658447265625,442.1695556640625,-76.561905,1.4965565,10,22,9,22,59,45,0.0
1763666250.9461339,34075000,4,569.1329956054688,376.4583435058594,-37.695847,41.286617,28,18,28,19,39,47,0.0
1763666250.9461339,34075000,2,263.0257873535156,107.22293853759766,12.154936,-58.403603,13,5,13,4,32,42,0.0
1763666250.9796295,34105000,1,524.0203247070312,129.19288635253906,-38.187595,-19.524641,26,6,25,6,37,34,0.0
1763666250.9796295,34105000,5,337.9519958496094,222.29190063476562,-28.002916,-38.675945,16,11,16,10,39,49,0.0
1763666250.9796295,34105000,3,206.70945739746094,442.1440124511719,-60.209145,-0.7890934,10,22,9,22,57,45,0.0
1763666250.9796295,34105000,4,567.9534912109375,377.7567138671875,-36.437824,40.10989,28,18,28,19,39,48,0.0
1763666250.9796295,34105000,2,263.3387451171875,105.69241333007812,9.668044,-47.28173,13,5,13,4,31,42,0.0
1763666251.0144968,34140000,1,522.3062744140625,127.92009735107422,-47.757984,-35.463276,26,6,25,6,38,36,0.0
1763666251.0144968,34140000,5,336.8575744628906,220.52452087402344,-30.49348,-49.243885,16,11,16,10,41,48,0.0
1763666251.0144968,34140000,3,204.2928466796875,442.15350341796875,-67.333176,0.2644435,10,22,9,22,58,45,0.0
1763666251.0144968,34140000,4,566.5841064453125,379.5135192871094,-38.15469,48.949253,28,18,28,19,40,49,0.0
1763666251.0144968,34140000,2,264.5259704589844,103.9631118774414,33.079243,-48.182922,13,5,13,4,31,41,0.0
1763666251.0479765,34175000,1,521.129638671875,126.99876403808594,-36.43831,-28.532047,26,6,25,6,36,36,0.0
1763666251.0479765,34175000,5,335.5868835449219,218.6555938720703,-39.35103,-57.87733,16,10,16,10,40,49,0.0
1763666251.0479765,34175000,3,202.2852783203125,441.9705505371094,-62.170807,-5.6657243,10,22,9,22,57,45,0.0
1763666251.0479765,34175000,4,565.3460693359375,380.82000732421875,-38.339798,40.459602,28,19,27,19,40,48,0.0
1763666251.0479765,34175000,2,265.24176025390625,102.21977996826172,22.166733,-53.987877,13,5,13,4,32,39,0.0
1763666251.0797389,34205000,1,519.4852294921875,126.06611633300781,-51.832176,-29.397282,25,6,25,6,39,36,0.0
1763666251.0797389,34205000,5,334.46832275390625,216.86473083496094,-35.257305,-56.448437,16,10,16,10,39,50,0.0
1763666251.0797389,34205000,3,200.3115234375,441.94891357421875,-62.21323,-0.6820023,10,22,9,22,57,45,0.0
1763666251.0797389,34205000,4,564.1487426757812,382.2825927734375,-37.740025,46.101048,28,19,27,19,39,49,0.0
1763666251.0797389,34205000,2,266.3186950683594,100.06373596191406,33.945244,-67.95903,13,5,13,4,33,38,0.0
1763666251.1150374,34240000,1,517.7410888671875,125.16800689697266,-47.69809,-24.561153,25,6,25,6,41,35,0.0
1763666251.1150374,34240000,5,333.4768371582031,215.1390380859375,-27.114769,-47.193584,16,10,16,10,39,51,0.0
1763666251.1150374,34240000,3,198.06973266601562,441.5977478027344,-61.307636,-9.603547,9,22,9,22,56,44,0.0
1763666251.1150374,34240000,4,562.8590087890625,384.1011962890625,-35.27115,49.73447,28,19,27,19,38,51,0.0
1763666251.1150374,34240000,2,267.0928955078125,99.00144958496094,21.172537,-29.051,13,4,13,4,33,38,0.0
1763666251.1486976,34275000,1,515.5574951171875,124.80503845214844,-69.58196,-11.566279,25,6,25,6,42,35,0.0
1763666251.1486976,34275000,5,332.4700622558594,213.12051391601562,-32.081688,-64.321884,16,10,16,10,39,51,0.0
1763666251.1486976,34275000,3,194.79847717285156,440.56298828125,-104.24117,-32.97344,9,22,8,21,54,46,0.0
1763666251.1486976,34275000,4,561.7302856445312,386.8680419921875,-35.967667,88.16775,28,19,27,20,38,54,0.0
1763666251.1486976,34275000,2,268.3985290527344,97.38394165039062,41.605057,-51.543182,13,4,13,4,31,39,0.0
1763666251.178108,34305000,1,513.9722290039062,124.52555847167969,-49.53725,-8.733341,25,6,25,6,41,35,0.0
1763666251.178108,34305000,5,331.452392578125,211.16836547851562,-31.800692,-61.00179,16,10,16,10,39,50,0.0
1763666251.178108,34305000,3,192.75962829589844,439.6204833984375,-63.711052,-29.4519,9,21,9,21,53,47,0.0
1763666251.178108,34305000,4,560.9130859375,388.3166198730469,-25.536297,45.26594,28,19,27,19,37,56,0.0
1763666251.178108,34305000,2,269.2476501464844,95.87303924560547,26.533794,-47.213493,13,4,13,4,31,39,0.0
1763666251.2153378,34340000,1,511.9595947265625,124.4971923828125,-55.932415,-0.7883121,25,6,25,6,42,33,0.0
1763666251.2153378,34340000,5,330.22589111328125,209.23361206054688,-34.085274,-53.76806,16,10,16,10,39,50,0.0
1763666251.2153378,34340000,3,190.96434020996094,438.8085021972656,-49.892223,-22.565487,9,21,9,21,52,48,0.0
1763666251.2153378,34340000,4,560.3441162109375,389.7955627441406,-15.812039,41.100784,28,19,27,19,37,57,0.0
1763666251.2153378,34340000,2,270.952392578125,93.40035247802734,47.3759,-68.717575,13,4,13,4,30,39,0.0
1763666251.2471106,34375000,1,510.3130798339844,124.71788787841797,-51.434708,6.894203,25,6,25,6,43,34,0.0
1763666251.2471106,34375000,5,329.205322265625,207.5698699951172,-31.881073,-51.97286,16,10,16,9,38,50,0.0
1763666251.2471106,34375000,3,189.32408142089844,437.89178466796875,-51.239277,-28.63691,9,21,9,21,52,49,0.0
1763666251.2471106,34375000,4,559.66015625,391.7289733886719,-21.365906,60.39691,27,19,27,20,35,57,0.0
1763666251.2471106,34375000,2,272.1905517578125,90.86318969726562,38.678276,-79.25724,13,4,13,3,31,39,0.0
1763666251.278475,34405000,1,508.33660888671875,124.9008560180664,-61.803734,5.721366,25,6,24,6,42,33,0.0
1763666251.278475,34405000,5,328.2836608886719,205.9142608642578,-28.820112,-51.770466,16,10,16,9,39,49,0.0
1763666251.278475,34405000,3,187.35423278808594,437.02960205078125,-61.596653,-26.960226,9,21,8,21,55,49,0.0
1763666251.278475,34405000,4,559.224609375,393.2584533691406,-13.619437,47.826443,27,19,27,20,35,58,0.0
1763666251.278475,34405000,2,272.3958740234375,89.86679077148438,6.420374,-31.157135,13,4,13,4,31,38,0.0
1763666251.3155284,34440000,1,506.6641845703125,125.2571792602539,-46.549934,9.917831,25,6,24,6,41,33,0.0
1763666251.3155284,34440000,5,327.16571044921875,204.0171356201172,-31.116816,-52.804214,16,10,16,9,39,47,0.0
1763666251.3155284,34440000,3,185.24459838867188,436.12432861328125,-58.719154,-25.197205,9,21,8,21,52,50,0.0
1763666251.3155284,34440000,4,558.6124267578125,395.3184509277344,-17.039371,57.33757,27,19,27,20,34,57,0.0
