unix_time_ms,sim_time_ms,obstacle_id,grid_x,grid_y,neuron_id
1763656273246,15464,2,16,9,304
1763656273249,15467,3,18,18,594
1763656273273,15491,1,23,18,599
1763656273276,15494,2,16,9,304
1763656273279,15497,3,18,18,594
1763656273307,15525,1,23,18,599
1763656273310,15528,2,16,9,304
1763656273313,15531,3,18,18,594
1763656273344,15562,1,24,17,568
1763656273346,15564,2,16,9,304
1763656273349,15567,3,19,18,595
1763656273373,15591,1,24,17,568
1763656273377,15595,2,15,9,303
1763656273380,15598,3,19,18,595
1763656273404,15622,1,24,16,536
1763656273407,15625,2,15,9,303
1763656273410,15628,3,19,17,563
1763656273443,15661,1,24,16,536
1763656273446,15664,2,15,9,303
1763656273448,15666,3,19,17,563
1763656273476,15693,1,24,15,504
1763656273478,15696,2,15,9,303
1763656273481,15699,3,20,17,564
1763656273508,15725,1,25,15,505
1763656273510,15728,2,15,9,303
1763656273513,15731,3,20,17,564
1763656273542,15760,1,25,14,473
1763656273545,15762,2,15,9,303
1763656273547,15765,3,20,16,532
1763656273573,15791,1,25,13,441
1763656273577,15795,2,15,9,303
1763656273580,15797,3,20,16,532
1763656273606,15824,1,25,13,441
1763656273609,15827,2,15,9,303
1763656273612,15830,3,21,16,533
1763656273641,15859,1,25,12,409
1763656273644,15861,2,15,9,303
1763656273646,15864,3,21,16,533
1763656273673,15891,1,25,12,409
1763656273676,15894,2,14,9,302
1763656273679,15896,3,21,15,501
1763656273705,15923,1,25,11,377
1763656273708,15926,2,14,9,302
1763656273711,15929,3,21,15,501
1763656273742,15960,1,25,11,377
1763656273745,15963,2,14,9,302
1763656273748,15966,3,21,15,501
1763656273774,15992,1,25,10,345
1763656273778,15996,2,14,9,302
1763656273780,15998,3,22,14,470
1763656273807,16025,1,24,9,312
1763656273810,16028,2,14,9,302
1763656273812,16030,3,22,14,470
1763656273843,16061,1,24,9,312
1763656273846,16064,2,14,9,302
1763656273849,16067,3,22,14,470
1763656273873,16091,1,24,8,280
1763656273876,16094,2,14,9,302
1763656273879,16097,3,22,13,438
1763656273907,16125,1,24,8,280
1763656273911,16128,2,14,9,302
1763656273913,16131,3,22,13,438
1763656273942,16160,1,24,7,248
1763656273945,16162,2,14,9,302
1763656273947,16165,3,22,13,438
1763656273974,16192,1,23,7,247
1763656273977,16195,2,14,9,302
1763656273980,16198,3,22,12,406
1763656274005,16223,1,23,6,215
1763656274009,16227,2,14,9,302
1763656274012,16230,3,22,12,406
1763656274044,16262,1,23,6,215
1763656274047,16265,2,13,9,301
1763656274050,16268,3,22,12,406
1763656274075,16293,1,22,6,214
1763656274078,16296,2,13,9,301
1763656274081,16298,3,22,11,374
1763656274107,16325,1,22,5,182
1763656274110,16328,2,13,9,301
1763656274112,16330,3,22,11,374
1763656274144,16361,1,21,5,181
1763656274146,16364,2,13,9,301
1763656274149,16367,3,22,11,374
1763656274174,16392,1,21,4,149
1763656274177,16395,2,13,10,333
1763656274179,16397,3,22,10,342
1763656274206,16424,1,20,4,148
1763656274209,16427,2,13,10,333
1763656274212,16430,3,22,10,342
1763656274243,16461,1,20,4,148
1763656274246,16464,2,13,10,333
1763656274249,16467,3,21,10,341
1763656274273,16491,1,19,4,147
1763656274277,16495,2,13,10,333
1763656274280,16498,3,21,9,309
1763656274307,16524,1,19,3,115
1763656274310,16528,2,13,10,333
1763656274312,16530,3,21,9,309
1763656274341,16559,1,18,3,114
1763656274344,16561,2,13,10,333
1763656274346,16564,3,21,9,309
1763656274372,16590,1,18,3,114
1763656274376,16594,2,13,10,333
1763656274378,16596,3,21,8,277
1763656274405,16623,1,17,3,113
1763656274410,16628,2,13,10,333
1763656274413,16631,3,21,8,277
1763656274444,16662,1,17,3,113
1763656274447,16665,2,13,10,333
1763656274449,16667,3,20,8,276
1763656274474,16692,1,16,3,112
1763656274477,16695,2,13,10,333
1763656274479,16697,3,20,8,276
1763656274508,16726,1,15,3,111
1763656274511,16729,2,13,10,333
1763656274514,16731,3,20,7,244
1763656274542,16760,1,15,3,111
1763656274545,16763,2,12,11,364
1763656274548,16766,3,20,7,244
1763656274575,16792,1,14,3,110
1763656274578,16796,2,12,11,364
1763656274581,16799,3,19,7,243
1763656274605,16823,1,14,3,110
1763656274608,16826,2,12,11,364
1763656274611,16829,3,19,7,243
1763656274646,16864,1,13,3,109
1763656274649,16867,2,12,11,364
1763656274652,16870,3,19,6,211
1763656274683,16901,1,12,3,108
1763656274686,16904,2,12,11,364
1763656274689,16907,3,18,6,210
1763656274713,16931,1,12,3,108
1763656274716,16934,2,12,11,364
1763656274718,16936,3,18,6,210
1763656274745,16963,1,11,3,107
1763656274748,16966,2,12,11,364
1763656274750,16968,3,18,6,210
1763656274780,16997,1,11,4,139
1763656274782,17000,2,12,11,364
1763656274785,17003,3,17,6,209
1763656274814,17032,1,10,4,138
1763656274817,17035,2,12,11,364
1763656274820,17038,3,17,6,209
1763656274845,17063,1,10,4,138
1763656274848,17065,2,12,12,396
1763656274850,17068,3,17,6,209
1763656274881,17099,1,9,5,169
1763656274884,17102,2,12,12,396
1763656274886,17104,3,16,6,208
1763656274914,17132,1,9,5,169
1763656274917,17134,2,12,12,396
1763656274919,17137,3,16,6,208
1763656274946,17164,1,8,5,168
1763656274949,17166,2,12,12,396
1763656274951,17169,3,16,5,176
1763656274983,17200,1,8,6,200
1763656274985,17203,2,12,12,396
1763656274988,17206,3,15,6,207
1763656275012,17230,1,8,6,200
1763656275016,17234,2,12,12,396
1763656275019,17237,3,15,6,207
1763656275045,17263,1,7,7,231
1763656275049,17267,2,12,12,396
1763656275051,17269,3,15,6,207
1763656275083,17301,1,7,7,231
1763656275088,17305,2,12,12,396
1763656275090,17308,3,14,6,206
1763656275114,17332,1,7,8,263
1763656275117,17335,2,12,12,396
1763656275120,17338,3,14,6,206
1763656275144,17362,1,6,8,262
1763656275147,17365,2,12,13,428
1763656275151,17369,3,14,6,206
1763656275180,17398,1,6,9,294
1763656275182,17400,2,12,13,428
1763656275185,17403,3,13,6,205
1763656275213,17431,1,6,9,294
1763656275216,17434,2,12,13,428
1763656275219,17437,3,13,6,205
1763656275248,17466,1,6,10,326
1763656275251,17469,2,12,13,428
1763656275253,17471,3,13,6,205
1763656275280,17498,1,6,11,358
1763656275283,17501,2,12,13,428
1763656275285,17503,3,12,6,204
1763656275310,17528,1,6,11,358
1763656275313,17531,2,13,13,429
1763656275315,17533,3,12,6,204
1763656275342,17559,1,5,12,389
1763656275344,17562,2,13,13,429
1763656275347,17565,3,12,7,236
1763656275375,17593,1,6,13,422
1763656275378,17596,2,13,13,429
1763656275381,17599,3,11,7,235
1763656275405,17623,1,6,13,422
1763656275408,17625,2,13,13,429
1763656275410,17628,3,11,7,235
1763656275443,17661,1,6,14,454
1763656275447,17664,2,13,14,461
1763656275450,17668,3,11,7,235
1763656275474,17692,1,6,14,454
1763656275477,17695,2,13,14,461
1763656275480,17698,3,11,8,267
1763656275509,17727,1,6,15,486
1763656275511,17729,2,13,14,461
1763656275514,17732,3,10,8,266
1763656275543,17761,1,6,15,486
1763656275546,17764,2,13,14,461
1763656275549,17767,3,10,8,266
1763656275575,17793,1,6,16,518
1763656275578,17796,2,13,14,461
1763656275581,17799,3,10,8,266
1763656275607,17825,1,7,17,551
1763656275610,17828,2,13,14,461
1763656275613,17831,3,10,9,298
1763656275644,17862,1,7,17,551
1763656275647,17864,2,13,14,461
1763656275649,17867,3,10,9,298
1763656275676,17894,1,7,18,583
1763656275679,17896,2,13,14,461
1763656275681,17899,3,9,9,297
1763656275708,17926,1,8,18,584
1763656275711,17929,2,13,14,461
1763656275713,17931,3,9,10,329
1763656275744,17962,1,8,19,616
1763656275747,17965,2,14,14,462
1763656275750,17968,3,9,10,329
1763656275775,17993,1,8,19,616
1763656275778,17996,2,14,14,462
1763656275781,17999,3,9,11,361
1763656275807,18025,1,9,20,649
1763656275812,18030,2,14,15,494
1763656275815,18032,3,9,11,361
1763656275843,18061,1,9,20,649
1763656275847,18065,2,14,15,494
1763656275850,18067,3,9,11,361
1763656275874,18092,1,10,20,650
1763656275877,18095,2,14,15,494
1763656275879,18097,3,9,12,393
1763656275908,18126,1,10,21,682
1763656275911,18129,2,14,15,494
1763656275914,18132,3,9,12,393
1763656275943,18161,1,11,21,683
1763656275946,18164,2,14,15,494
1763656275949,18166,3,9,12,393
1763656275975,18193,1,12,21,684
1763656275978,18196,2,14,15,494
1763656275980,18198,3,9,13,425
1763656276007,18225,1,12,21,684
1763656276010,18228,2,14,15,494
1763656276013,18231,3,9,13,425
1763656276044,18262,1,13,22,717
1763656276047,18265,2,14,15,494
1763656276049,18267,3,9,13,425
1763656276074,18292,1,14,22,718
1763656276077,18294,2,14,15,494
1763656276079,18297,3,9,14,457
1763656276105,18323,1,14,22,718
1763656276108,18326,2,15,15,495
1763656276111,18329,3,9,14,457
1763656276145,18363,1,15,22,719
1763656276148,18365,2,15,15,495
1763656276150,18368,3,9,14,457
1763656276177,18395,1,15,22,719
1763656276180,18398,2,15,15,495
1763656276183,18401,3,10,15,490
1763656276206,18424,1,16,22,720
1763656276209,18427,2,15,15,495
1763656276212,18429,3,10,15,490
1763656276246,18464,1,16,22,720
1763656276249,18467,2,15,15,495
1763656276252,18469,3,10,15,490
1763656276276,18494,1,17,22,721
1763656276279,18497,2,15,15,495
1763656276282,18499,3,10,16,522
1763656276308,18526,1,18,22,722
1763656276312,18530,2,15,15,495
1763656276315,18533,3,10,16,522
1763656276342,18559,1,18,21,690
1763656276345,18563,2,15,15,495
1763656276347,18565,3,11,16,523
1763656276374,18592,1,19,21,691
1763656276377,18595,2,15,15,495
1763656276379,18597,3,11,16,523
1763656276406,18624,1,19,21,691
1763656276410,18627,2,16,15,496
1763656276412,18630,3,11,17,555
1763656276445,18663,1,20,21,692
1763656276448,18666,2,16,15,496
1763656276451,18669,3,11,17,555
1763656276476,18693,1,21,20,661
1763656276479,18696,2,16,15,496
1763656276481,18699,3,12,17,556
1763656276505,18723,1,21,20,661
1763656276509,18726,2,16,15,496
1763656276513,18730,3,12,17,556
1763656276541,18759,1,22,20,662
1763656276544,18762,2,16,15,496
1763656276547,18765,3,12,18,588
1763656276575,18793,1,22,19,630
1763656276578,18796,2,16,15,496
1763656276581,18799,3,13,18,589
1763656276605,18823,1,22,19,630
1763656276608,18826,2,16,15,496
1763656276611,18829,3,13,18,589
1763656276644,18861,1,23,18,599
1763656276646,18864,2,16,15,496
1763656276649,18867,3,13,18,589
1763656276674,18892,1,23,18,599
1763656276677,18895,2,17,15,497
1763656276680,18897,3,14,18,590
1763656276708,18926,1,24,17,568
1763656276711,18929,2,17,15,497
1763656276714,18932,3,14,18,590
1763656276743,18960,1,24,17,568
1763656276745,18963,2,17,15,497
1763656276748,18966,3,14,18,590
1763656276774,18992,1,24,16,536
1763656276777,18995,2,17,15,497
1763656276780,18998,3,15,18,591
1763656276809,19027,1,24,16,536
1763656276812,19029,2,17,15,497
1763656276814,19032,3,15,18,591
1763656276843,19061,1,25,15,505
1763656276845,19063,2,17,15,497
1763656276848,19066,3,16,18,592
1763656276875,19093,1,25,14,473
1763656276879,19096,2,17,15,497
1763656276881,19099,3,16,18,592
1763656276906,19123,1,25,14,473
1763656276908,19126,2,17,15,497
1763656276911,19129,3,16,18,592
1763656276944,19162,1,25,13,441
1763656276947,19165,2,17,15,497
1763656276949,19167,3,17,18,593
1763656276974,19191,1,25,13,441
1763656276977,19195,2,17,15,497
1763656276980,19197,3,17,18,593
1763656277011,19228,1,25,12,409
1763656277014,19232,2,18,14,466
1763656277017,19235,3,17,18,593
1763656277043,19261,1,25,12,409
1763656277046,19264,2,18,14,466
1763656277049,19267,3,18,18,594
1763656277073,19291,1,25,11,377
1763656277076,19294,2,18,14,466
1763656277078,19296,3,18,18,594
1763656277107,19325,1,25,10,345
1763656277110,19328,2,18,14,466
1763656277113,19331,3,18,18,594
1763656277142,19360,1,25,10,345
1763656277145,19363,2,18,14,466
1763656277148,19366,3,19,18,595
1763656277172,19390,1,24,9,312
1763656277175,19393,2,18,14,466
1763656277178,19395,3,19,17,563
1763656277206,19424,1,24,9,312
1763656277210,19428,2,18,14,466
1763656277213,19431,3,19,17,563
1763656277243,19461,1,24,8,280
1763656277247,19464,2,18,14,466
1763656277249,19467,3,20,17,564
1763656277276,19493,1,24,8,280
1763656277278,19496,2,18,14,466
1763656277281,19499,3,20,17,564
1763656277305,19523,1,23,7,247
1763656277308,19526,2,18,14,466
1763656277312,19530,3,20,17,564
1763656277343,19561,1,23,7,247
1763656277346,19564,2,18,14,466
1763656277349,19567,3,20,16,532
1763656277375,19593,1,23,6,215
1763656277378,19596,2,18,13,434
1763656277381,19599,3,21,16,533
1763656277407,19625,1,22,6,214
1763656277411,19629,2,18,13,434
1763656277413,19631,3,21,16,533
1763656277442,19660,1,22,6,214
1763656277445,19663,2,19,13,435
1763656277447,19665,3,21,15,501
1763656277474,19692,1,21,5,181
1763656277476,19694,2,19,13,435
1763656277479,19697,3,21,15,501
1763656277508,19726,1,21,5,181
1763656277511,19728,2,19,13,435
1763656277513,19731,3,21,15,501
1763656277542,19760,1,21,4,149
1763656277545,19763,2,19,13,435
1763656277548,19766,3,21,14,469
1763656277573,19791,1,20,4,148
1763656277576,19794,2,19,13,435
1763656277579,19797,3,22,14,470
1763656277606,19823,1,20,4,148
1763656277609,19827,2,19,13,435
1763656277612,19829,3,22,14,470
1763656277643,19860,1,19,4,147
1763656277645,19863,2,19,13,435
1763656277648,19866,3,22,14,470
1763656277673,19891,1,19,3,115
1763656277676,19894,2,19,13,435
1763656277678,19896,3,22,13,438
1763656277705,19923,1,18,3,114
1763656277708,19926,2,19,12,403
1763656277711,19929,3,22,13,438
1763656277744,19962,1,18,3,114
1763656277747,19965,2,19,12,403
1763656277749,19967,3,22,12,406
1763656277774,19992,1,17,3,113
1763656277777,19995,2,19,12,403
1763656277780,19998,3,22,12,406
1763656277806,20024,1,17,3,113
1763656277809,20027,2,19,12,403
1763656277812,20030,3,22,12,406
1763656277843,20061,1,16,3,112
1763656277845,20063,2,19,12,403
1763656277848,20066,3,22,11,374
1763656277875,20092,1,15,3,111
1763656277878,20096,2,19,12,403
1763656277880,20098,3,22,11,374
1763656277909,20127,1,15,3,111
1763656277912,20130,2,19,12,403
1763656277915,20133,3,22,11,374
1763656277942,20160,1,14,3,110
1763656277945,20163,2,19,12,403
1763656277948,20166,3,22,10,342
1763656277972,20190,1,14,3,110
1763656277975,20193,2,19,12,403
1763656277978,20196,3,22,10,342
1763656278006,20224,1,13,3,109
1763656278010,20227,2,19,11,371
1763656278012,20230,3,21,10,341
1763656278043,20261,1,12,3,108
1763656278046,20264,2,19,11,371
1763656278049,20267,3,21,9,309
1763656278074,20291,1,12,3,108
1763656278076,20294,2,19,11,371
1763656278079,20297,3,21,9,309
1763656278108,20326,1,11,3,107
1763656278111,20328,2,19,11,371
1763656278113,20331,3,21,9,309
1763656278142,20360,1,11,4,139
1763656278145,20363,2,19,11,371
1763656278148,20366,3,21,9,309
1763656278175,20392,1,10,4,138
1763656278177,20395,2,19,11,371
1763656278180,20398,3,21,8,277
1763656278207,20425,1,10,4,138
1763656278212,20430,2,19,11,371
1763656278214,20432,3,20,8,276
1763656278245,20463,1,9,5,169
1763656278248,20466,2,19,11,371
1763656278251,20469,3,20,8,276
1763656278273,20491,1,9,5,169
1763656278276,20493,2,19,11,371
1763656278278,20496,3,20,7,244
1763656278309,20527,1,8,5,168
1763656278312,20529,2,19,10,339
1763656278314,20532,3,20,7,244
1763656278343,20561,1,8,6,200
1763656278346,20564,2,18,10,338
1763656278349,20567,3,19,7,243
1763656278373,20591,1,7,6,199
1763656278376,20594,2,18,10,338
1763656278379,20597,3,19,7,243
1763656278408,20626,1,7,7,231
1763656278411,20629,2,18,10,338
1763656278414,20632,3,19,6,211
1763656278442,20660,1,7,7,231
1763656278446,20663,2,18,10,338
1763656278448,20666,3,18,6,210
1763656278473,20691,1,7,8,263
1763656278476,20693,2,18,10,338
1763656278478,20696,3,18,6,210
1763656278505,20722,1,6,8,262
1763656278507,20725,2,18,10,338
1763656278510,20728,3,18,6,210
1763656278542,20760,1,6,9,294
1763656278545,20763,2,18,10,338
1763656278547,20765,3,18,6,210
1763656278574,20792,1,6,9,294
1763656278577,20795,2,18,10,338
1763656278580,20798,3,17,6,209
1763656278607,20824,1,6,10,326
1763656278610,20828,2,18,10,338
1763656278612,20830,3,17,6,209
1763656278640,20858,1,6,11,358
1763656278643,20861,2,18,10,338
1763656278646,20864,3,16,6,208
1763656278672,20890,1,6,11,358
1763656278675,20893,2,18,10,338
1763656278677,20895,3,16,6,208
1763656278708,20926,1,5,12,389
1763656278711,20929,2,18,9,306
1763656278714,20932,3,16,6,208
1763656278743,20960,1,5,12,389
1763656278746,20964,2,18,9,306
1763656278748,20966,3,15,5,175
1763656278775,20993,1,6,13,422
1763656278778,20996,2,18,9,306
1763656278780,20998,3,15,5,175
1763656278807,21025,1,6,14,454
1763656278810,21027,2,17,9,305
1763656278812,21030,3,15,6,207
1763656278843,21061,1,6,14,454
1763656278846,21064,2,17,9,305
1763656278849,21067,3,14,6,206
1763656278874,21092,1,6,15,486
1763656278877,21095,2,17,9,305
1763656278880,21098,3,14,6,206
1763656278906,21124,1,6,15,486
1763656278910,21128,2,17,9,305
1763656278913,21131,3,14,6,206
1763656278944,21161,1,6,16,518
1763656278947,21165,2,17,9,305
1763656278950,21168,3,13,6,205
1763656278976,21194,1,7,17,551
1763656278979,21197,2,17,9,305
1763656278981,21199,3,13,6,205
1763656279006,21224,1,7,17,551
1763656279008,21226,2,17,9,305
1763656279011,21229,3,13,6,205
1763656279046,21264,1,7,18,583
1763656279049,21266,2,17,9,305
1763656279052,21270,3,12,6,204
1763656279083,21301,1,8,18,584
1763656279086,21304,2,17,9,305
1763656279088,21306,3,12,6,204
1763656279115,21333,1,8,19,616
1763656279119,21336,2,17,9,305
1763656279122,21339,3,12,7,236
1763656279146,21364,1,8,19,616
1763656279149,21367,2,16,9,304
1763656279153,21370,3,11,7,235
1763656279181,21399,1,9,20,649
1763656279184,21402,2,16,9,304
1763656279187,21405,3,11,7,235
1763656279213,21431,1,10,20,650
1763656279216,21434,2,16,9,304
1763656279218,21436,3,11,7,235
1763656279245,21463,1,10,20,650
1763656279248,21466,2,16,9,304
1763656279252,21470,3,11,8,267
1763656279276,21494,1,11,21,683
1763656279279,21497,2,16,9,304
1763656279282,21500,3,10,8,266
1763656279310,21528,1,11,21,683
1763656279313,21531,2,16,9,304
1763656279316,21534,3,10,8,266
1763656279344,21562,1,12,21,684
1763656279347,21565,2,16,9,304
1763656279350,21568,3,10,8,266
1763656279375,21592,1,12,22,716
1763656279377,21595,2,16,9,304
1763656279380,21598,3,10,9,298
1763656279407,21625,1,13,22,717
1763656279410,21628,2,16,9,304
1763656279412,21630,3,10,9,298
1763656279443,21661,1,14,22,718
1763656279446,21664,2,15,9,303
1763656279449,21667,3,9,9,297
1763656279476,21694,1,14,22,718
1763656279479,21697,2,15,9,303
1763656279482,21700,3,9,10,329
1763656279509,21727,1,15,22,719
1763656279511,21729,2,15,9,303
1763656279514,21732,3,9,10,329
1763656279545,21762,1,15,22,719
1763656279547,21765,2,15,9,303
1763656279550,21768,3,9,10,329
1763656279580,21797,1,16,22,720
1763656279582,21800,2,15,9,303
1763656279586,21804,3,9,11,361
1763656279612,21830,1,17,22,721
1763656279615,21833,2,15,9,303
1763656279618,21836,3,9,11,361
