t,robot_id,x,y,gx,gy,t_s
1763663619.4735932,0,540.2279653740713,82.51949428541512,27,4,1763663619.4735932
1763663619.4735932,1,94.04537260847496,384.0630006214691,4,19,1763663619.4735932
1763663619.4735932,2,237.88149365824023,303.3654190852528,11,15,1763663619.4735932
1763663619.4735932,3,483.4374095034749,265.5896727558423,24,13,1763663619.4735932
1763663619.4735932,4,430.6579878345573,389.9636429893256,21,19,1763663619.4735932
1763663619.4898484,0,540.6446413954102,83.42854934053622,27,4,1763663619.4898484
1763663619.4898484,1,93.17029152364616,383.57902428426354,4,19,1763663619.4898484
1763663619.4898484,2,236.89968112713825,303.17556610589475,11,15,1763663619.4898484
1763663619.4898484,3,483.411300997345,266.5893318706948,24,13,1763663619.4898484
1763663619.4898484,4,430.283145494899,389.0365544172898,21,19,1763663619.4898484
1763663619.5059066,0,541.0689951077126,84.33404584900832,27,4,1763663619.5059066
1763663619.5059066,1,92.24269829428395,383.2054325273397,4,19,1763663619.5059066
1763663619.5059066,2,235.9065779426259,303.05832249237403,11,15,1763663619.5059066
1763663619.5059066,3,483.358649870246,267.58794483817275,24,13,1763663619.5059066
1763663619.5059066,4,429.929586493922,388.10114219114126,21,19,1763663619.5059066
1763663619.5216773,0,541.4617548519183,85.253686965603,27,4,1763663619.5216773
1763663619.5216773,1,91.33303588629182,382.7900841151772,4,19,1763663619.5216773
1763663619.5216773,2,234.90678265318007,303.078555613783,11,15,1763663619.5216773
1763663619.5216773,3,483.3210920957429,268.5872392960651,24,13,1763663619.5216773
1763663619.5216773,4,429.7116971166058,387.1251687185239,21,19,1763663619.5216773
1763663619.5375683,0,541.817667265975,86.18820628242864,27,4,1763663619.5375683
1763663619.5375683,1,90.44941685356044,382.3218775315041,4,19,1763663619.5375683
1763663619.5375683,2,233.9119682250812,303.1802623178214,11,15,1763663619.5375683
1763663619.5375683,3,483.15808722379785,269.5738645601457,24,13,1763663619.5375683
1763663619.5375683,4,429.45240682973406,386.1593692843069,21,19,1763663619.5375683
1763663619.5538762,0,542.0346080299028,87.16439105230904,27,4,1763663619.5538762
1763663619.5538762,1,89.60046894951441,381.79340098877407,4,19,1763663619.5538762
1763663619.5538762,2,232.9361521517144,303.3988555266797,11,15,1763663619.5538762
1763663619.5538762,3,483.0700764819173,270.56998408576186,24,13,1763663619.5538762
1763663619.5538762,4,429.11438893586944,385.218229601036,21,19,1763663619.5538762
1763663619.5695748,0,542.3578140198285,88.11071968871191,27,4,1763663619.5695748
1763663619.5695748,1,88.70588124749793,381.34650855943465,4,19,1763663619.5695748
1763663619.5695748,2,231.99495937288444,303.7367255506214,11,15,1763663619.5695748
1763663619.5695748,3,483.0739243489524,271.5699766826941,24,13,1763663619.5695748
1763663619.5695748,4,428.6520637678288,384.3315191415306,21,19,1763663619.5695748
1763663619.585463,0,542.6233056616135,89.07483285019367,27,4,1763663619.585463
1763663619.585463,1,87.80911268291763,380.90400868194246,4,19,1763663619.585463
1763663619.585463,2,231.02525424114705,303.9810039931457,11,15,1763663619.585463
1763663619.585463,3,482.99153861882,272.5665772001888,24,13,1763663619.585463
1763663619.585463,4,428.23097207005367,383.4245010700101,21,19,1763663619.585463
1763663619.6015587,0,542.8773644305325,90.04202163318043,27,4,1763663619.6015587
1763663619.6015587,1,86.88707388585686,380.51691120492313,4,19,1763663619.6015587
1763663619.6015587,2,230.0387934058965,304.1450010068894,11,15,1763663619.6015587
1763663619.6015587,3,482.9826061661889,273.566537305038,24,13,1763663619.6015587
1763663619.6015587,4,427.8800895940297,382.48808156571766,21,19,1763663619.6015587
1763663619.6178265,0,543.0426903641,91.0282606182596,27,4,1763663619.6178265
1763663619.6178265,1,85.9559088198807,380.1523133169621,4,19,1763663619.6178265
1763663619.6178265,2,229.062572392228,304.3617786175228,11,15,1763663619.6178265
1763663619.6178265,3,482.9156987004443,274.5642964899256,24,13,1763663619.6178265
1763663619.6178265,4,427.4598016196483,381.5806907906982,21,19,1763663619.6178265
1763663619.633571,0,543.06015823249,92.02810804340702,27,4,1763663619.633571
1763663619.633571,1,85.02121267030196,379.7968655599532,4,18,1763663619.633571
1763663619.633571,2,228.08050567007388,304.550312310102,11,15,1763663619.633571
1763663619.633571,3,482.84500852823385,275.5617948105021,24,13,1763663619.633571
1763663619.633571,4,426.91577975283934,380.7416197517309,21,19,1763663619.633571
1763663619.6494975,0,543.0625314858814,93.02810522723722,27,4,1763663619.6494975
1763663619.6494975,1,84.05162678314228,379.55211424244754,4,18,1763663619.6494975
1763663619.6494975,2,227.1263654877859,304.8496724820412,11,15,1763663619.6494975
1763663619.6494975,3,482.88572171472725,276.5609656850003,24,13,1763663619.6494975
1763663619.6494975,4,426.3347018864732,379.9277717848358,21,18,1763663619.6494975
1763663619.665961,0,542.9806769771062,94.02474951653664,27,4,1763663619.665961
1763663619.665961,1,83.08188279368692,379.3079901041179,4,18,1763663619.665961
1763663619.665961,2,226.22035494600772,305.27292760390844,11,15,1763663619.665961
1763663619.665961,3,483.000568923141,277.5543488531281,24,13,1763663619.665961
1763663619.665961,4,425.8095002752362,379.0767939545993,21,18,1763663619.665961
1763663619.6818404,0,543.0319014167588,95.02343668316205,27,4,1763663619.6818404
1763663619.6818404,1,82.10746200940054,379.0832588531742,4,18,1763663619.6818404
1763663619.6818404,2,225.298773917373,305.66111365164915,11,15,1763663619.6818404
1763663619.6818404,3,483.106922835402,278.5486771919311,24,13,1763663619.6818404
1763663619.6818404,4,425.29916620018736,378.2168177154833,21,18,1763663619.6818404
1763663619.6976542,0,542.9513450284753,96.0201867362379,27,4,1763663619.6976542
1763663619.6976542,1,81.1114342290971,378.9942158250146,4,18,1763663619.6976542
1763663619.6976542,2,224.3299564772572,305.9088892915484,11,15,1763663619.6976542
1763663619.6976542,3,483.3497138358674,279.5187558125042,24,13,1763663619.6976542
1763663619.6976542,4,424.9132888342575,377.2942676309551,21,18,1763663619.6976542
1763663619.7139156,0,542.7250234459622,96.99423937408082,27,4,1763663619.7139156
1763663619.7139156,1,80.11399828065235,378.92265096806574,4,18,1763663619.7139156
1763663619.7139156,2,223.35222803425648,306.1187632817124,11,15,1763663619.7139156
1763663619.7139156,3,483.6453954684628,280.47404235179266,24,14,1763663619.7139156
1763663619.7139156,4,424.4493929801689,376.40837788806414,21,18,1763663619.7139156
1763663619.7300968,0,542.4634011503156,97.9594097084885,27,4,1763663619.7300968
1763663619.7300968,1,79.11400289962506,378.9196115727184,3,18,1763663619.7300968
1763663619.7300968,2,222.39709536226147,306.41494157073384,11,15,1763663619.7300968
1763663619.7300968,3,484.021194497924,281.4007435385061,24,14,1763663619.7300968
1763663619.7300968,4,424.1122858144668,375.4669116067602,21,18,1763663619.7300968
1763663619.7459557,0,542.1863353164434,98.92026064578351,27,4,1763663619.7459557
1763663619.7459557,1,78.11480735676486,378.9597147786787,3,18,1763663619.7459557
1763663619.7459557,2,221.4130492000132,306.59285489391243,11,15,1763663619.7459557
1763663619.7459557,3,484.5178640287237,282.2686832698096,24,14,1763663619.7459557
1763663619.7459557,4,423.7633484279572,374.5297655667558,21,18,1763663619.7459557
1763663619.761561,0,541.9159728540637,99.88301925464454,27,4,1763663619.761561
1763663619.761561,1,77.11849743949244,379.0455433796496,3,18,1763663619.761561
1763663619.761561,2,220.41474043189328,306.6509892511796,11,15,1763663619.761561
1763663619.761561,3,484.9204009798414,283.184087007504,24,14,1763663619.761561
1763663619.761561,4,423.50448060686057,373.56385281127496,21,18,1763663619.761561
1763663619.7776985,0,541.7373477315199,100.8669364592894,27,5,1763663619.7776985
1763663619.7776985,1,76.12234851762014,379.1332207738436,3,18,1763663619.7776985
1763663619.7776985,2,219.41488530082583,306.6680103227725,10,15,1763663619.7776985
1763663619.7776985,3,485.2927162540161,284.1121933250217,24,14,1763663619.7776985
1763663619.7776985,4,423.1617991246563,372.6244011617717,21,18,1763663619.7776985
1763663619.7942836,0,541.4273782253314,101.81768295822236,27,5,1763663619.7942836
1763663619.7942836,1,75.1328024476117,379.27743788562594,3,18,1763663619.7942836
1763663619.7942836,2,218.42167476211523,306.7843409971199,10,15,1763663619.7942836
1763663619.7942836,3,485.74165262235977,285.0057570536826,24,14,1763663619.7942836
1763663619.7942836,4,422.91378291284,371.65564527989216,21,18,1763663619.7942836
1763663619.8111267,0,541.0426822603024,102.740726301999,27,5,1763663619.8111267
1763663619.8111267,1,74.13908207489126,379.38932989088266,3,18,1763663619.8111267
1763663619.8111267,2,217.42189263713843,306.7634675073089,10,15,1763663619.8111267
1763663619.8111267,3,486.1148602171969,285.9335049133707,24,14,1763663619.8111267
1763663619.8111267,4,422.69907148301394,370.67896774769326,21,18,1763663619.8111267
1763663619.8266845,0,540.5424626728365,103.6066248897767,27,5,1763663619.8266845
1763663619.8266845,1,73.13911527914055,379.3811808175574,3,18,1763663619.8266845
1763663619.8266845,2,216.4253272151557,306.6806583308342,10,15,1763663619.8266845
1763663619.8266845,3,486.4060445440518,286.8901718814395,24,14,1763663619.8266845
1763663619.8266845,4,422.6001689089744,369.6838706263788,21,18,1763663619.8266845
1763663619.8429992,0,539.9255865940034,104.39368518185329,26,5,1763663619.8429992
1763663619.8429992,1,72.13916325176892,379.39097586504926,3,18,1763663619.8429992
1763663619.8429992,2,215.43309797580895,306.5562351152135,10,15,1763663619.8429992
1763663619.8429992,3,486.5817935620138,287.8746068882761,24,14,1763663619.8429992
1763663619.8429992,4,422.5332064199318,368.6861151327526,21,18,1763663619.8429992
1763663619.8590777,0,539.2905185267169,105.1661413617839,26,5,1763663619.8590777
1763663619.8590777,1,71.13932193039277,379.40878968184415,3,18,1763663619.8590777
1763663619.8590777,2,214.4450180276099,306.4022935160048,10,15,1763663619.8590777
1763663619.8590777,3,486.7789637127077,288.85497617159507,24,14,1763663619.8590777
1763663619.8590777,4,422.3616539392342,367.7009401501396,21,18,1763663619.8590777
1763663619.8746178,0,538.6166125555051,105.90495848527594,26,5,1763663619.8746178
1763663619.8746178,1,70.13994282302652,379.44402318521554,3,18,1763663619.8746178
1763663619.8746178,2,213.47002287287785,306.1800673963677,10,15,1763663619.8746178
1763663619.8746178,3,486.87670275456543,289.8501882493437,24,14,1763663619.8746178
1763663619.8746178,4,422.3022458948445,366.7027063677711,21,18,1763663619.8746178
1763663619.8903117,0,537.9628203589433,106.6616326315998,26,5,1763663619.8903117
1763663619.8903117,1,69.1406019605609,379.4803252596256,3,18,1763663619.8903117
1763663619.8903117,2,212.53249645987245,305.8321532907076,10,15,1763663619.8903117
1763663619.8903117,3,486.9188692190071,290.849298848465,24,14,1763663619.8903117
1763663619.8903117,4,422.1552873515057,365.7135637155011,21,18,1763663619.8903117
1763663619.906497,0,537.2494147555834,107.36238397486986,26,5,1763663619.906497
1763663619.906497,1,68.14144077320432,379.439375025436,3,18,1763663619.906497
1763663619.906497,2,211.5681122107939,305.5676480542203,10,15,1763663619.906497
1763663619.906497,3,486.94370927165886,291.848990286752,24,14,1763663619.906497
1763663619.906497,4,421.9692679247513,364.73101764896273,21,18,1763663619.906497
1763663619.9233675,0,536.5400622270292,108.06723785350982,26,5,1763663619.9233675
1763663619.9233675,1,67.1415481825852,379.4540313286861,3,18,1763663619.9233675
1763663619.9233675,2,210.6345960103096,305.2091128349834,10,15,1763663619.9233675
1763663619.9233675,3,487.0847813562078,292.83898961349973,24,14,1763663619.9233675
1763663619.9233675,4,421.8725964327919,363.735701305963,21,18,1763663619.9233675
1763663619.940681,0,535.7481274775705,108.6778435794899,26,5,1763663619.940681
1763663619.940681,1,66.14289505393614,379.40214752929313,3,18,1763663619.940681
1763663619.940681,2,209.66188240987017,304.97710367240524,10,15,1763663619.940681
1763663619.940681,3,487.3379113613104,293.806421885298,24,14,1763663619.940681
1763663619.940681,4,421.7530352308583,362.7428744736341,21,18,1763663619.940681
1763663619.9566524,0,534.9294771873581,109.25213592867723,26,5,1763663619.9566524
1763663619.9566524,1,65.14376314410946,379.44380598301007,3,18,1763663619.9566524
1763663619.9566524,2,208.68698163247345,304.7544638865825,10,15,1763663619.9566524
1763663619.9566524,3,487.59734625574606,294.7721824847993,24,14,1763663619.9566524
1763663619.9566524,4,421.7531926104942,361.7428744860183,21,18,1763663619.9566524
1763663619.972702,0,534.0409693170643,109.71099730690165,26,5,1763663619.972702
1763663619.972702,1,64.14450741327065,379.40523158235646,3,18,1763663619.972702
1763663619.972702,2,207.7344459774052,304.45003684142426,10,15,1763663619.972702
1763663619.972702,3,487.7630354183106,295.7583605120381,24,14,1763663619.972702
1763663619.972702,4,421.6466052933209,360.7485711400429,21,18,1763663619.972702
1763663619.9885814,0,533.1905459821508,110.23709630085092,26,5,1763663619.9885814
1763663619.9885814,1,63.14811815528795,379.49013415344064,3,18,1763663619.9885814
1763663619.9885814,2,206.7689751474444,304.189525658373,10,15,1763663619.9885814
1763663619.9885814,3,487.9868630067945,296.7329892673257,24,14,1763663619.9885814
1763663619.9885814,4,421.524940258154,359.75599992384844,21,17,1763663619.9885814
1763663620.00432,0,532.353139199837,110.78367646965958,26,5,1763663620.00432
1763663620.00432,1,62.148177230461705,379.4792646153809,3,18,1763663620.00432
1763663620.00432,2,205.783034677837,304.02242870929734,10,15,1763663620.00432
1763663620.00432,3,488.3175003032656,297.67674716964086,24,14,1763663620.00432
1763663620.00432,4,421.356892797117,358.7702210181911,21,17,1763663620.00432
1763663620.020686,0,531.5371265955145,111.36171057729231,26,5,1763663620.020686
1763663620.020686,1,61.14830944696246,379.4955254739161,3,18,1763663620.020686
1763663620.020686,2,204.79417510830643,303.873577267424,10,15,1763663620.020686
1763663620.020686,3,488.66756044798353,298.6134743951873,24,14,1763663620.020686
1763663620.020686,4,421.24056570612817,357.7770100597829,21,17,1763663620.020686
1763663620.036688,0,530.6677967352509,111.8559429053064,26,5,1763663620.036688
1763663620.036688,1,60.15600585012404,379.371696673948,3,18,1763663620.036688
1763663620.036688,2,203.7945397042518,303.84657617558395,10,15,1763663620.036688
1763663620.036688,3,488.9048432790944,299.5849150048285,24,14,1763663620.036688
1763663620.036688,4,421.2598871868524,356.7771967370158,21,17,1763663620.036688
1763663620.0529194,0,529.7983458070208,112.34996222011078,26,5,1763663620.0529194
1763663620.0529194,1,59.17634503641818,379.1710360398187,2,18,1763663620.0529194
1763663620.0529194,2,202.80194446616983,303.72510727694333,10,15,1763663620.0529194
1763663620.0529194,3,489.02998137282,300.57705433854056,24,15,1763663620.0529194
1763663620.0529194,4,421.3516103906449,355.7814121951163,21,17,1763663620.0529194
1763663620.068597,0,528.8952593005315,112.77942090473223,26,5,1763663620.068597
1763663620.068597,1,58.21706341264951,378.8885846877247,2,18,1763663620.068597
1763663620.068597,2,201.8091889202057,303.6049555979806,10,15,1763663620.068597
1763663620.068597,3,489.1679360817852,301.56749287690343,24,15,1763663620.068597
1763663620.068597,4,421.4110035642154,354.7831775278495,21,17,1763663620.068597
1763663620.0845652,0,527.9840071808151,113.19126987500212,26,5,1763663620.0845652
1763663620.0845652,1,57.30076937589856,378.4880784602892,2,18,1763663620.0845652
1763663620.0845652,2,200.81758986868888,303.4756059902082,10,15,1763663620.0845652
1763663620.0845652,3,489.2868212655751,302.5604008852684,24,15,1763663620.0845652
1763663620.0845652,4,421.49966523662647,353.7871157286396,21,17,1763663620.0845652
1763663620.1011603,0,527.0751708123275,113.60842267112662,26,5,1763663620.1011603
1763663620.1011603,1,56.34023165215329,378.209928714177,2,18,1763663620.1011603
1763663620.1011603,2,199.84994721354445,303.2232814136308,9,15,1763663620.1011603
